url_len,url_num_hyphens_dom,url_num_dom_token,url_path_len,url_filename_len,url_longest_dom_token_len,url_average_dom_token_len,url_tld,url_domain_len,url_hostname_len,url_num_dots,url_num_underscores,url_num_equals,url_num_slashes,url_num_dash,url_num_semicolon,url_num_at,url_num_percent,url_num_plus,url_query_len,url_num_query_para,url_ip_present,url_entropy,url_count_consonants,url_num_digits,url_chinese_present,url_port,html_num_tags('iframe'),html_num_tags('script'),html_num_tags('embed'),html_num_tags('object'),html_num_tags('div'),html_num_tags('head'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a'),html_num_tags('small'),html_num_tags('span'),html_num_tags('input'),html_num_tags('applet'),html_num_tags('img'),html_num_tags('video'),html_num_tags('audio'),Result_v1
14,0,2,0,0,11,6.5,1,14,14,1,0,0,2,0,0,0,0,0,0,0,0,3.689703732,11,0,0,0,0,14,0,0,129,1,1,0,30,0,15,0,0,55,0,0,benign
38,0,3,22,11,8,4.666666667,1,16,16,3,0,0,5,0,0,0,0,0,0,0,0,4.527762474,19,10,0,0,0,6,0,0,19,1,1,0,13,0,0,0,0,0,0,0,benign
23,0,4,11,10,3,2.25,0,12,12,4,0,0,3,0,0,0,0,0,0,0,1,3.923231429,10,9,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,benign
92,0,4,73,61,9,4,0,19,19,4,1,0,5,0,0,0,4,0,0,0,0,4.93291044,42,23,0,0,0,0,0,0,8,0,1,0,1,0,1,0,0,1,0,0,benign
39,0,3,22,13,9,5,1,17,17,3,0,0,5,0,0,0,0,0,0,0,0,4.395859717,16,17,0,0,0,17,0,0,32,1,1,2,29,0,8,3,0,0,0,0,benign
133,1,3,119,6,6,4,0,14,14,5,0,0,10,1,0,0,10,0,0,0,0,4.735268982,58,24,0,0,0,0,0,0,1,1,1,0,28,0,0,0,0,2,0,0,benign
16,0,4,0,0,5,3.25,0,16,13,3,0,0,2,0,0,0,0,0,0,0,1,3.501397825,4,12,0,0,0,0,0,0,16,1,1,0,9,0,1,0,0,1,0,0,benign
13,0,3,0,0,7,3.666666667,1,13,13,2,0,0,2,0,0,0,0,0,0,0,0,3.921928095,10,0,0,0,1,38,0,0,414,1,1,2,157,0,241,7,0,146,0,0,benign
136,0,4,122,40,4,2.75,1,14,14,4,4,0,8,0,0,0,14,0,0,0,0,4.639350857,54,42,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,benign
60,0,4,42,41,8,3.75,1,18,18,4,0,0,3,0,0,0,4,0,0,0,0,4.804457474,33,10,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,benign
33,0,3,17,16,8,4.666666667,0,16,16,3,0,0,3,0,0,0,0,0,0,0,0,4.039822782,26,0,0,0,0,0,0,0,4,1,1,0,0,0,1,0,0,3,0,0,benign
39,0,3,22,13,9,5,0,17,17,3,0,0,5,0,0,0,0,0,0,0,0,4.406516782,16,17,0,0,0,17,0,0,32,1,1,2,29,0,8,3,0,0,0,0,benign
37,0,3,20,0,9,5,1,17,17,2,1,0,4,0,0,0,0,0,0,0,0,4.207976707,26,0,0,0,0,16,0,0,1,1,1,0,0,0,1,0,0,0,0,0,benign
23,1,3,0,0,11,7,1,23,23,2,0,0,2,1,0,0,0,0,0,0,0,4.106890596,15,0,0,0,0,8,0,0,261,1,1,2,123,0,45,7,0,203,0,0,benign
16,0,3,0,0,9,4.666666667,1,16,16,2,0,0,2,0,0,0,0,0,0,0,0,3.675310869,13,0,0,0,0,7,0,0,124,1,1,0,78,0,6,0,0,35,0,0,benign
42,1,3,23,0,11,5.666666667,1,19,19,2,0,0,6,3,0,0,0,0,0,0,0,4.32637013,21,4,0,0,0,8,0,0,212,1,1,2,95,0,32,7,0,153,0,0,benign
20,0,3,0,0,12,6,1,20,20,2,0,0,2,0,0,0,0,0,0,0,0,3.9677201,18,0,0,0,1,10,0,0,176,1,1,0,68,0,5,0,0,54,1,0,benign
20,0,3,0,0,8,6,1,20,20,2,0,0,2,0,0,0,0,0,0,0,0,4.060262039,15,4,0,0,0,4,0,0,183,1,1,1,564,0,92,2,0,23,0,0,benign
14,0,3,0,0,7,4,1,14,14,2,0,0,2,0,0,0,0,0,0,0,0,3.558518613,12,0,0,0,0,15,0,0,158,1,1,3,66,0,12,4,0,7,0,0,benign
16,1,3,0,0,9,4.666666667,1,16,16,2,0,0,2,1,0,0,0,0,0,0,0,3.849223912,14,0,0,0,0,11,0,0,69,1,1,3,690,0,233,7,0,89,0,0,benign
28,0,2,18,0,6,4.5,1,10,10,1,0,0,5,0,0,0,0,0,0,0,0,3.93287436,18,0,0,0,1,23,0,0,165,1,1,1,106,0,19,13,0,110,0,0,benign
44,0,3,24,23,12,6,0,20,20,3,3,0,3,0,0,0,0,0,0,0,0,4.612835146,27,1,0,0,0,6,3,3,34,1,1,0,136,0,28,0,0,89,0,0,benign
22,0,4,0,0,12,4.75,1,22,22,3,0,0,2,0,0,0,0,0,0,0,0,3.981076012,18,0,0,0,1,31,0,0,116,1,1,2,84,0,29,13,0,32,0,0,benign
39,0,3,20,0,8,5.666666667,1,19,19,2,0,0,4,0,0,0,0,0,0,0,0,4.054348719,27,2,0,0,0,17,1,1,60,1,1,0,145,0,8,0,0,16,0,0,benign
57,0,3,33,0,12,7.333333333,0,24,24,2,0,0,4,2,0,0,0,0,0,0,0,4.359473149,38,5,0,0,1,8,1,1,41,1,1,1,79,0,0,0,0,14,0,0,benign
38,0,3,17,16,12,6.333333333,1,21,21,3,0,0,3,0,0,0,0,0,0,0,0,3.932279553,30,0,0,0,0,0,0,0,4,1,1,0,0,0,1,0,0,3,0,0,benign
31,0,3,14,0,9,5,1,17,17,2,0,0,4,0,0,0,0,0,0,0,0,4.057855989,23,0,0,0,0,16,0,0,1,1,1,0,0,0,1,0,0,0,0,0,benign
20,0,3,0,0,8,6,1,20,20,2,0,0,2,0,0,0,0,0,0,0,0,3.884155095,15,1,0,0,0,15,0,0,79,1,1,1,64,0,5,4,0,17,0,0,benign
24,0,3,0,0,17,7.333333333,0,24,24,2,0,0,2,0,0,0,0,0,0,0,0,4.042433004,20,0,0,0,1,2,0,0,744,1,1,1,256,0,5,1,0,67,0,0,benign
24,0,3,0,0,16,7.333333333,0,24,24,2,0,0,2,0,0,0,0,0,0,0,0,3.628928032,21,0,0,0,0,7,0,0,106,1,1,3,107,0,40,3,0,26,0,0,benign
14,1,3,0,0,7,4,1,14,14,2,0,0,2,1,0,0,0,0,0,0,0,3.653756708,11,0,0,0,0,23,0,0,27,1,1,1,31,0,14,2,0,9,0,0,benign
33,1,3,6,0,20,8.333333333,1,27,27,2,0,0,4,1,0,0,0,0,0,0,0,4.142896608,20,0,0,0,0,4,0,0,63,1,1,1,273,0,15,2,0,22,0,0,benign
38,2,2,11,6,23,13,1,27,27,1,0,0,4,2,0,0,0,0,0,0,0,4.675077819,19,12,0,0,0,34,0,0,65,1,1,6,53,0,25,37,0,5,0,0,benign
24,1,3,0,0,16,7.333333333,1,24,24,2,0,0,2,1,0,0,0,0,0,0,0,3.848884617,19,0,0,0,0,6,0,0,30,1,1,2,80,0,8,18,0,11,0,0,benign
27,0,3,9,0,7,5.333333333,1,18,18,2,0,0,4,0,0,0,0,0,0,0,0,3.998652547,17,1,0,0,0,14,0,0,51,1,1,1,41,0,11,9,0,2,0,0,benign
30,0,3,13,0,9,5,1,17,17,2,1,0,4,0,0,0,0,0,0,0,0,4.007942896,22,0,0,0,0,16,0,0,1,1,1,0,0,0,1,0,0,0,0,0,benign
28,0,3,10,0,10,5.333333333,1,18,18,2,0,0,4,0,0,0,0,0,0,0,0,4.011585432,21,0,0,0,0,4,0,0,22,1,1,2,61,12,14,2,0,9,0,0,benign
16,0,3,0,0,8,4.666666667,1,16,16,2,0,0,2,0,0,0,0,0,0,0,0,3.882045108,10,6,0,0,0,4,0,0,183,1,1,1,564,0,92,2,0,23,0,0,benign
19,0,3,0,0,7,5.666666667,1,19,19,2,0,0,2,0,0,0,0,0,0,0,0,4.008132026,12,4,0,0,0,4,0,0,183,1,1,1,564,0,92,2,0,23,0,0,benign
39,0,3,22,13,9,5,1,17,17,3,0,0,5,0,0,0,0,0,0,0,0,4.477062706,16,17,0,0,0,17,0,0,33,1,1,2,29,0,8,3,0,1,0,0,benign
35,2,2,14,13,17,10,1,21,21,1,0,0,3,2,0,0,2,0,0,0,0,4.642084685,18,10,0,0,0,2,0,0,24,1,1,0,5,0,1,1,0,5,0,0,benign
14,0,3,0,0,6,4,1,14,14,2,0,0,2,0,0,0,0,0,0,0,0,3.689703732,11,4,0,0,0,5,0,0,183,1,1,1,560,0,92,2,0,23,0,0,benign
68,0,3,52,46,9,4.666666667,1,16,16,3,3,0,4,0,0,0,4,0,0,0,0,4.67873829,40,8,0,0,0,0,0,0,4,1,1,0,3,0,2,0,0,0,0,0,benign
125,0,3,110,104,8,4.333333333,1,15,15,3,3,0,4,0,0,0,15,0,0,0,0,4.749024532,47,38,0,0,0,0,0,0,4,1,1,0,3,0,2,0,0,0,0,0,benign
39,0,3,20,0,8,5.666666667,1,19,19,2,0,0,4,0,0,0,0,0,0,0,0,4.099997968,31,2,0,0,0,20,1,1,63,1,1,0,151,0,10,0,0,16,0,0,benign
53,0,3,38,0,5,4.333333333,1,15,15,2,0,0,4,3,0,0,0,0,0,0,0,4.808985546,30,8,0,0,1,8,1,1,41,1,1,1,119,0,0,0,0,16,0,0,benign
32,0,3,15,0,9,5,0,17,17,2,2,0,4,0,0,0,0,0,0,0,0,4.079772731,14,11,0,0,0,13,0,0,20,1,1,1,44,0,4,2,0,3,0,0,benign
99,0,4,85,32,4,2.75,1,14,14,3,0,0,8,0,0,0,2,0,0,0,0,5.044321545,46,23,0,0,0,6,0,0,14,1,1,0,8,0,0,2,0,0,0,0,benign
28,1,3,9,8,10,5.666666667,1,19,19,2,0,0,3,1,0,0,2,0,0,0,0,4.629003731,17,3,0,0,1,5,0,0,28,1,1,0,31,0,1,0,0,1,0,0,benign
13,0,3,2,0,4,3,1,11,11,2,0,0,4,0,0,0,0,0,0,0,0,3.403989446,11,0,0,0,0,22,0,0,69,1,1,0,49,0,17,0,0,11,0,0,benign
29,0,3,13,12,8,4.666666667,1,16,16,3,0,0,3,0,0,0,0,0,0,0,0,3.964811724,23,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,benign
57,0,3,33,0,12,7.333333333,1,24,24,2,0,0,4,2,0,0,0,0,0,0,0,4.308114454,40,5,0,0,1,8,1,1,41,1,1,1,61,0,0,0,0,14,0,0,benign
14,0,3,0,0,6,4,1,14,14,2,0,0,2,0,0,0,0,0,0,0,0,3.606936732,13,0,0,0,0,12,0,0,96,1,1,1,45,0,9,1,0,18,0,0,benign
17,0,3,0,0,10,5,1,17,17,2,0,0,2,0,0,0,0,0,0,0,0,3.803508855,14,0,0,0,2,4,0,0,35,1,1,1,26,0,19,3,0,14,0,0,benign
26,0,4,10,9,6,3.25,0,16,13,4,0,0,3,0,0,0,0,0,0,0,1,3.922589574,10,12,0,0,0,3,0,0,10,1,1,1,1,0,6,4,0,0,0,0,benign
20,0,3,0,0,8,6,1,20,20,2,0,0,2,0,0,0,0,0,0,0,0,4.134336113,13,4,0,0,0,4,0,0,183,1,1,1,564,0,92,2,0,23,0,0,benign
34,0,3,0,0,23,10.66666667,1,34,34,2,0,0,2,0,0,0,0,0,0,0,0,4.143541334,24,0,0,0,17,12,0,0,151,1,1,0,211,0,22,0,0,7,0,0,benign
51,0,4,32,31,7,4,0,19,19,3,0,0,3,0,0,0,6,0,0,0,0,4.614205728,20,20,0,0,0,0,0,0,30,1,1,0,2,0,1,0,0,5,0,0,benign
21,0,3,0,0,14,6.333333333,1,21,21,2,0,0,2,0,0,0,0,0,0,0,0,4.116264616,18,0,0,0,0,7,0,0,33,1,1,0,17,0,1,1,0,3,0,0,benign
72,0,3,55,50,11,5,1,17,17,3,1,0,4,0,0,0,6,0,0,0,0,4.666776792,39,11,0,0,0,0,0,0,5,1,1,0,1,0,1,0,0,0,0,0,benign
25,1,3,0,0,18,7.666666667,0,25,25,2,0,0,2,1,0,0,0,0,0,0,0,4.093139062,21,0,0,0,1,11,0,0,2,1,1,1,0,0,0,4,0,0,0,0,benign
12,0,2,0,0,9,5.5,0,12,12,1,0,0,2,0,0,0,0,0,0,0,0,3.431623566,10,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,benign
80,0,3,60,0,12,6,1,20,20,2,0,0,4,10,0,0,0,0,0,0,0,4.247910313,45,0,0,0,3,15,0,0,28,1,1,1,36,0,7,2,0,7,0,0,benign
14,0,4,0,0,3,2.75,0,14,14,3,0,0,2,0,0,0,0,0,0,0,1,3.499227542,4,11,0,0,0,12,0,0,44,1,1,1,13,0,3,2,0,2,0,0,benign
53,0,3,25,0,20,8.666666667,1,28,28,2,0,0,4,2,0,0,0,0,0,0,0,4.304574504,37,0,0,0,0,13,0,0,73,1,1,3,95,0,70,6,0,25,0,0,benign
66,0,3,46,7,8,6,0,20,20,4,0,0,11,0,0,0,0,0,0,0,0,4.308836494,31,10,0,0,0,15,0,0,83,1,1,1,139,0,96,1,0,7,0,0,benign
14,0,3,0,0,7,4,1,14,14,2,0,0,2,0,0,0,0,0,0,0,0,3.879664005,13,0,0,0,0,39,0,0,100,1,1,2,304,0,215,22,0,16,0,0,benign
72,0,3,55,9,9,5,1,17,17,6,0,0,6,0,0,0,2,0,0,0,0,4.644810495,44,9,0,0,0,18,0,0,20,1,1,0,21,0,0,0,0,6,0,0,benign
28,1,3,0,0,12,8.666666667,1,28,28,2,0,0,2,1,0,0,0,0,0,0,0,4.136286231,18,0,0,0,0,8,0,0,261,1,1,2,123,0,45,7,0,201,0,0,benign
24,1,3,0,0,11,7.333333333,1,24,24,2,0,0,2,1,0,0,0,0,0,0,0,4.220167681,17,0,0,0,0,8,0,0,265,1,1,2,123,0,44,7,0,197,0,0,benign
14,0,3,0,0,6,4,1,14,14,2,0,0,2,0,0,0,0,0,0,0,0,3.558518613,10,4,0,0,0,5,0,0,183,1,1,1,560,0,92,2,0,23,0,0,benign
18,0,3,0,0,7,5.333333333,1,18,18,2,0,0,2,0,0,0,0,0,0,0,0,3.78346519,11,4,0,0,0,4,0,0,183,1,1,1,564,0,92,2,0,23,0,0,benign
52,0,3,28,27,16,7.333333333,1,24,24,2,0,0,3,0,0,0,4,0,0,0,0,4.664434524,25,14,0,0,1,47,0,0,277,1,1,4,299,0,218,7,0,36,0,0,benign
14,0,4,0,0,3,2.75,0,14,14,3,0,0,2,0,0,0,0,0,0,0,1,3.689703732,4,11,0,0,0,1,0,1,2,1,1,0,3,0,0,3,0,2,0,0,benign
18,1,4,0,0,8,3.75,0,18,18,3,0,0,2,1,0,0,0,0,0,0,0,3.87314068,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
15,0,3,0,0,7,4.333333333,1,15,15,2,0,0,2,0,0,0,0,0,0,0,0,3.606936732,13,0,0,0,0,5,0,0,220,1,1,1,83,0,69,10,0,43,0,0,benign
14,0,3,0,0,6,4,1,14,14,2,0,0,2,0,0,0,0,0,0,0,0,3.499227542,12,3,0,0,0,2,0,0,239,1,1,3,782,0,44,33,0,34,0,0,benign
15,0,4,0,0,4,3,1,15,15,3,0,0,2,0,0,0,0,0,0,0,0,3.762267391,11,3,0,0,0,22,0,0,100,1,1,0,57,0,4,0,0,5,0,0,benign
24,1,3,0,0,11,7.333333333,1,24,24,2,0,0,2,1,0,0,0,0,0,0,0,4.155651552,16,0,0,0,0,8,0,0,265,1,1,2,123,0,44,7,0,195,0,0,benign
19,0,3,0,0,11,5.666666667,1,19,19,2,0,0,2,0,0,0,0,0,0,0,0,3.74832866,16,0,0,0,0,7,0,0,54,1,1,1,29,0,10,2,0,1,0,0,benign
33,0,3,18,0,7,4.333333333,1,15,15,2,0,0,4,2,0,0,0,0,0,0,0,4.375487065,23,0,0,0,0,12,0,0,50,1,1,4,83,0,14,16,0,7,0,0,benign
14,0,3,0,0,6,4,1,14,14,2,0,0,2,0,0,0,0,0,0,0,0,3.689703732,12,3,0,0,0,5,0,0,183,1,1,1,560,0,92,2,0,23,0,0,benign
72,0,4,55,50,7,3.5,1,17,17,4,3,0,4,0,0,0,4,0,0,0,0,4.844486919,40,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,benign
18,0,3,3,2,8,4.333333333,1,15,15,2,0,0,3,0,0,0,0,0,0,0,0,3.584303179,17,0,0,0,0,25,0,0,322,1,1,1,195,1,150,1,0,22,1,0,benign
39,0,3,20,0,8,5.666666667,1,19,19,2,0,0,4,0,0,0,0,0,0,0,0,4.091511891,27,2,0,0,0,17,1,1,60,1,1,0,145,0,8,0,0,16,0,0,benign
20,0,3,9,0,3,3,1,11,11,2,0,0,4,0,0,0,0,0,0,0,0,3.70804815,12,7,0,0,2,43,0,0,87,1,1,1,78,0,55,9,0,27,0,0,benign
49,0,3,31,25,10,5.333333333,1,18,18,3,0,0,4,0,0,0,2,0,0,0,0,4.624057377,29,7,0,0,0,0,0,0,4,1,1,0,3,0,2,0,0,0,0,0,benign
30,0,3,9,0,9,6.333333333,1,21,21,2,0,0,4,0,0,0,0,0,0,0,0,3.98555573,18,1,0,0,0,14,0,0,51,1,1,1,41,0,11,9,0,2,0,0,benign
84,0,3,68,0,9,4.666666667,1,16,16,2,0,0,4,11,0,0,0,0,0,0,0,4.481526246,46,5,0,0,0,36,0,0,16,1,1,2,30,0,17,10,0,7,0,0,benign
14,0,3,0,0,6,4,1,14,14,2,0,0,2,0,0,0,0,0,0,0,0,3.499227542,11,3,0,0,0,5,0,0,183,1,1,1,560,0,92,2,0,23,0,0,benign
13,0,3,0,0,6,3.666666667,0,13,13,2,0,0,2,0,0,0,0,0,0,0,0,3.68418372,13,1,0,0,0,2,0,1,68,1,1,7,394,1,35,4,0,11,3,11,benign
51,0,3,35,0,8,4.666666667,1,16,16,2,0,0,4,4,0,0,0,0,0,0,0,4.234195914,32,0,0,0,1,9,0,0,36,1,1,0,116,0,9,0,0,0,0,0,benign
29,0,3,12,0,9,5,1,17,17,2,0,0,5,0,0,0,0,0,0,0,0,4.062305474,12,12,0,0,0,1,0,0,5,1,1,0,1,0,0,0,0,0,0,0,benign
39,0,3,22,13,9,5,1,17,17,3,0,0,5,0,0,0,0,0,0,0,0,4.335970859,16,17,0,0,0,17,0,0,32,1,1,2,29,0,8,3,0,0,0,0,benign
26,0,3,12,0,6,4,1,14,14,2,0,0,5,0,0,0,0,0,0,0,0,4.017917901,13,9,0,0,0,7,0,0,51,1,1,1,2053,0,4,2,0,5,0,0,benign
177,0,2,170,53,4,3,1,7,7,2,3,0,8,0,0,0,23,0,0,0,0,4.71549156,57,66,0,0,0,3,0,0,3,1,1,0,0,0,0,0,0,1,0,0,benign
24,0,3,11,10,5,3.666666667,0,13,13,3,0,0,3,0,0,0,0,0,0,0,0,3.969379374,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,benign
25,0,3,0,0,18,7.666666667,0,25,25,2,0,0,2,0,0,0,0,0,0,0,0,3.780639062,19,0,0,0,0,7,0,0,273,1,1,1,139,0,56,5,0,36,0,0,benign
61,0,4,38,37,9,5,0,23,23,4,0,0,3,0,0,0,2,0,0,0,0,4.767630401,28,12,0,0,26,65,0,0,247,1,1,2,203,0,172,37,0,30,0,0,benign
39,0,3,22,13,9,5,1,17,17,3,0,0,5,0,0,0,0,0,0,0,0,4.482816239,16,17,0,0,0,17,0,0,32,1,1,2,29,0,8,3,0,0,0,0,benign
16,0,3,0,0,8,4.666666667,1,16,16,2,0,0,2,0,0,0,0,0,0,0,0,3.970175521,14,0,0,0,0,16,0,0,114,1,1,1,3,0,37,30,0,3,0,0,benign
55,0,3,41,17,6,4,1,14,14,3,1,0,7,0,0,0,0,0,0,0,0,4.376930989,30,11,0,0,3,16,0,0,38,2,2,1,108,0,16,3,0,44,0,0,benign
46,0,3,33,20,5,3.666666667,1,13,13,3,1,0,4,0,0,0,0,0,0,0,0,4.168879125,22,21,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
1043,0,3,1022,977,11,6.333333333,1,21,21,2,0,0,6,1,0,0,202,0,0,0,0,3.436422718,118,602,0,0,0,21,0,0,40,2,1,0,48,0,69,0,0,4,0,0,benign
45,0,4,33,32,3,2.25,0,12,12,4,0,0,3,0,0,0,4,0,0,0,1,4.627854381,19,14,0,0,0,0,0,0,6,1,1,0,1,0,0,0,0,0,0,0,benign
16,0,4,0,0,6,3.25,0,16,13,3,0,0,2,0,0,0,0,0,0,0,1,3.588354347,4,12,0,0,0,1,0,1,2,1,1,0,3,0,0,3,0,2,0,0,benign
29,0,3,9,8,11,6,1,20,20,3,0,0,3,0,0,0,0,0,0,0,0,4.197159723,19,5,0,0,0,0,0,0,4,1,1,0,0,0,1,0,0,3,0,0,benign
37,0,3,20,12,9,5,1,17,17,3,0,0,5,0,0,0,0,0,0,0,0,4.49058638,16,15,0,0,0,17,0,0,32,1,1,2,29,0,8,3,0,0,0,0,benign
49,0,3,32,26,10,5,1,17,17,3,0,0,4,0,0,0,2,0,0,0,0,4.552298462,30,8,0,0,0,0,0,0,4,1,1,0,3,0,2,0,0,0,0,0,benign
17,0,3,0,0,9,5,1,17,17,2,0,0,2,0,0,0,0,0,0,0,0,3.772055209,16,0,0,0,0,26,0,0,198,1,1,0,17,0,66,0,0,7,0,0,benign
33,0,3,20,11,5,3.666666667,1,13,13,3,0,0,4,0,0,0,0,0,0,0,0,4.146439345,19,7,0,0,0,8,0,0,25,1,1,0,73,1,0,0,0,1,0,0,benign
55,0,3,32,0,11,7,1,23,23,2,0,0,4,2,0,0,0,0,0,0,0,4.471677811,36,5,0,0,1,8,1,1,41,1,1,1,66,0,0,0,0,14,0,0,benign
44,0,4,25,9,7,4,1,19,19,3,0,0,6,0,0,0,0,0,0,0,0,4.15509048,27,0,0,0,1,49,0,0,20,1,1,0,1,0,3,9,0,2,0,0,benign
13,0,4,0,0,3,2.5,0,13,13,3,0,0,2,0,0,0,0,0,0,0,1,3.40869497,4,10,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,benign
49,0,3,31,25,10,5.333333333,1,18,18,3,0,0,4,0,0,0,2,0,0,0,0,4.539148672,29,7,0,0,0,0,0,0,4,1,1,0,3,0,2,0,0,0,0,0,benign
17,0,4,0,0,5,3.5,0,17,14,3,0,0,2,0,0,0,0,0,0,0,1,3.855388542,4,13,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,benign
39,0,3,20,0,8,5.666666667,1,19,19,2,0,0,4,0,0,0,0,0,0,0,0,4.118579554,29,2,0,0,0,17,1,1,60,1,1,0,145,0,8,0,0,16,0,0,benign
33,0,3,17,0,6,4.666666667,1,16,16,2,0,0,4,0,0,0,0,0,0,0,0,4.215311532,25,2,0,0,0,17,1,1,60,1,1,0,145,0,8,0,0,16,0,0,benign
14,0,3,0,0,6,4,1,14,14,2,0,0,2,0,0,0,0,0,0,0,0,3.689703732,11,4,0,0,0,5,0,0,183,1,1,1,560,0,92,2,0,23,0,0,benign
27,1,3,0,0,20,8.333333333,1,27,27,2,0,0,2,1,0,0,0,0,0,0,0,3.935661092,17,0,0,0,0,4,0,0,63,1,1,1,273,0,15,2,0,22,0,0,benign
57,0,3,40,0,7,5,0,17,17,2,0,0,4,3,0,0,0,0,0,0,0,4.802668899,34,8,0,0,1,8,1,1,41,1,1,1,119,0,0,0,0,16,0,0,benign
41,0,3,20,0,13,6.333333333,1,21,21,2,0,0,4,1,0,0,0,0,0,0,0,4.329448699,29,0,0,0,0,71,0,0,70,1,1,4,87,1,44,17,0,24,0,0,benign
21,0,3,7,0,6,4,1,14,14,2,0,0,5,0,0,0,0,0,0,0,0,3.722907494,11,7,0,0,0,6,0,0,91,1,1,1,195,0,30,2,0,33,0,0,benign
10,0,3,0,0,4,2.666666667,1,10,10,2,0,0,2,0,0,0,0,0,0,0,0,3.381580488,10,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
49,0,2,26,0,19,11,1,23,23,1,0,0,4,4,0,0,0,0,0,0,0,4.301306772,27,2,0,0,1,29,0,0,45,1,1,3,72,1,54,12,0,12,0,0,benign
83,0,4,68,63,5,3,1,15,15,4,2,0,4,0,0,0,8,0,0,0,0,4.697874075,40,18,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,benign
21,0,3,9,8,4,3.333333333,1,12,12,3,0,0,3,0,0,0,0,0,0,0,0,3.79790269,17,3,0,0,0,0,0,0,4,1,1,0,0,0,1,0,0,3,0,0,benign
36,0,3,21,13,9,4.333333333,1,15,15,3,0,0,4,0,0,0,0,0,0,0,0,3.969771953,24,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,2,0,0,benign
63,0,4,45,18,8,3.75,1,18,18,4,0,0,9,0,0,0,0,0,0,0,0,4.354712881,26,21,0,0,3,42,0,0,116,1,1,1,92,6,21,1,0,37,0,0,benign
28,0,4,11,10,6,3.5,0,17,14,4,0,0,3,0,0,0,0,0,0,0,1,4.05757516,10,13,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,benign
131,0,3,119,112,4,3.333333333,1,12,12,3,2,0,4,0,0,0,16,0,0,0,0,4.689748733,65,28,0,0,0,0,0,0,4,1,1,0,3,0,2,0,0,0,0,0,benign
32,0,3,15,0,9,5,1,17,17,2,2,0,4,0,0,0,0,0,0,0,0,4.079772731,14,11,0,0,0,13,0,0,20,1,1,1,44,0,4,2,0,3,0,0,benign
29,0,3,9,0,8,6,1,20,20,2,0,0,4,0,0,0,0,0,0,0,0,4.162573265,18,1,0,0,0,10,0,0,42,1,1,1,14,0,5,9,0,0,0,0,benign
77,0,3,49,43,12,8.666666667,1,28,28,2,0,0,4,7,0,0,0,0,0,0,0,4.505406791,47,2,0,0,0,7,0,0,117,1,1,0,12,0,13,0,0,1,0,0,benign
15,0,2,0,0,11,7,0,15,15,1,0,0,2,0,0,0,0,0,0,0,0,3.675310869,14,0,0,0,0,9,0,0,76,1,1,2,37,3,32,9,0,8,0,0,benign
27,0,3,0,0,20,8.333333333,1,27,27,2,0,0,2,0,0,0,0,0,0,0,0,3.939829017,21,0,0,0,2,7,0,0,16,1,1,1,74,0,23,0,0,11,0,0,benign
23,0,3,12,0,3,3,1,11,11,2,0,0,4,1,0,0,0,0,0,0,0,4.056564762,13,8,0,0,0,23,0,0,83,1,1,1,71,0,54,8,0,30,0,0,benign
20,1,2,0,0,17,9.5,1,20,20,1,0,0,2,1,0,0,0,0,0,0,0,4.137537511,15,0,0,0,0,28,0,0,20,1,1,0,14,0,9,0,0,6,0,0,benign
42,0,3,24,3,7,5.333333333,1,18,18,2,0,0,6,0,0,0,0,0,0,0,0,4.284888223,17,10,0,0,0,17,0,0,140,1,1,2,73,0,99,2,0,25,0,0,benign
22,2,3,0,0,14,6.666666667,1,22,22,2,0,0,2,2,0,0,0,0,0,0,0,4.047299098,14,0,0,0,0,0,1,1,7,1,1,0,292,0,0,0,0,22,0,0,benign
46,0,3,31,25,7,4.333333333,1,15,15,3,0,0,4,0,0,0,2,0,0,0,0,4.507034206,29,7,0,0,0,0,0,0,4,1,1,0,3,0,2,0,0,0,0,0,benign
57,0,3,40,0,7,5,1,17,17,2,0,0,4,3,0,0,0,0,0,0,0,4.865168899,30,8,0,0,1,8,1,1,41,1,1,1,119,0,0,0,0,16,0,0,benign
48,2,3,11,6,30,11.66666667,1,37,37,2,0,0,4,2,0,0,0,0,0,0,0,4.772091077,25,16,0,0,0,28,0,0,42,1,1,3,65,0,13,21,0,11,0,0,benign
